sid,label,max_before,max_after,pred_before,pred_after,changed
22806,1,0.42693379521369934,0.4237833321094513,0,0,0
22836,1,0.4209843575954437,0.4209843575954437,0,0,0
2285,1,0.43048182129859924,0.43048182129859924,0,0,0
22864,0,0.3986624479293823,0.3986624479293823,0,0,0
22872,0,0.4267871081829071,0.4267871081829071,0,0,0
22874,0,0.40552160143852234,0.40552160143852234,0,0,0
22879,1,0.4054636061191559,0.4054636061191559,0,0,0
23052,1,0.4267871081829071,0.4267871081829071,0,0,0
2308,1,0.40514275431632996,0.40514275431632996,0,0,0
23105,0,0.4054636061191559,0.4054636061191559,0,0,0
23126,0,0.4054636061191559,0.4054636061191559,0,0,0
23166,1,0.4259481430053711,0.4259481430053711,0,0,0
23178,1,0.42693379521369934,0.42400503158569336,0,0,0
23190,0,0.4054636061191559,0.4054636061191559,0,0,0
23197,1,0.4259481430053711,0.4259481430053711,0,0,0
23199,0,0.4054636061191559,0.4054636061191559,0,0,0
23201,0,0.4267871081829071,0.4267871081829071,0,0,0
23270,0,0.43019819259643555,0.43019819259643555,0,0,0
23286,1,0.38976916670799255,0.38976916670799255,0,0,0
23294,1,0.42693379521369934,0.4240582585334778,0,0,0
23313,0,0.4052525460720062,0.4052525460720062,0,0,0
23334,1,0.4259481430053711,0.4259481430053711,0,0,0
23337,0,0.4054636061191559,0.4054636061191559,0,0,0
2334,1,0.43019819259643555,0.43019819259643555,0,0,0
23366,1,0.39526453614234924,0.39526450634002686,0,0,0
23369,1,0.4057160019874573,0.4057160019874573,0,0,0
23381,1,0.42693379521369934,0.41954389214515686,0,0,0
23389,0,0.3565766513347626,0.3565766513347626,0,0,0
23401,1,0.4054636061191559,0.4054636061191559,0,0,0
23410,0,0.4054636061191559,0.4054636061191559,0,0,0
23438,1,0.4054636061191559,0.4054636061191559,0,0,0
23482,1,0.43019819259643555,0.43019819259643555,0,0,0
23513,0,0.4054636061191559,0.4054636061191559,0,0,0
23515,0,0.4054636061191559,0.4054636061191559,0,0,0
23602,0,0.43019819259643555,0.43019819259643555,0,0,0
2362,0,0.43019819259643555,0.43019819259643555,0,0,0
23641,0,0.4054636061191559,0.4054636061191559,0,0,0
23676,0,0.4054636061191559,0.4054636061191559,0,0,0
23683,0,0.4054636061191559,0.4054636061191559,0,0,0
23698,0,0.4054636061191559,0.4054636061191559,0,0,0
23711,1,0.43019819259643555,0.43019819259643555,0,0,0
23712,0,0.4048282206058502,0.4048282206058502,0,0,0
23738,1,0.42693379521369934,0.42693379521369934,0,0,0
23752,1,0.43019819259643555,0.43019819259643555,0,0,0
23773,1,0.38932088017463684,0.38932090997695923,0,0,0
23789,1,0.4267871081829071,0.4207344353199005,0,0,0
23825,0,0.4054636061191559,0.4054636061191559,0,0,0
23847,0,0.4055083990097046,0.4055083990097046,0,0,0
23878,1,0.4267871081829071,0.4267871081829071,0,0,0
23892,1,0.4036825895309448,0.4036825895309448,0,0,0
23963,0,0.4054636061191559,0.4054636061191559,0,0,0
23966,1,0.39526453614234924,0.39526453614234924,0,0,0
23967,1,0.4244757890701294,0.4244757890701294,0,0,0
24005,0,0.4054636061191559,0.4054636061191559,0,0,0
24033,0,0.43019819259643555,0.43019819259643555,0,0,0
24036,0,0.40523219108581543,0.40523219108581543,0,0,0
24079,1,0.40514275431632996,0.40514275431632996,0,0,0
24137,0,0.4054636061191559,0.4054636061191559,0,0,0
24161,1,0.40514275431632996,0.40514275431632996,0,0,0
24191,1,0.4267871081829071,0.4228520393371582,0,0,0
24197,1,0.4267871081829071,0.4236646294593811,0,0,0
24217,1,0.4107879400253296,0.4107879400253296,0,0,0
24218,0,0.3954842984676361,0.3954842984676361,0,0,0
24335,1,0.4036825895309448,0.4036825895309448,0,0,0
24370,0,0.4054636061191559,0.4054636061191559,0,0,0
24394,1,0.43019819259643555,0.43019819259643555,0,0,0
24433,0,0.4054636061191559,0.4054636061191559,0,0,0
24452,1,0.4267871081829071,0.4193558990955353,0,0,0
24483,0,0.40616002678871155,0.40616002678871155,0,0,0
2452,1,0.4267871081829071,0.4267871081829071,0,0,0
24559,1,0.4244757890701294,0.4181572496891022,0,0,0
24560,0,0.4056847393512726,0.4056847393512726,0,0,0
24569,1,0.43019819259643555,0.43019819259643555,0,0,0
24582,0,0.4057563245296478,0.4057563245296478,0,0,0
24620,0,0.4054636061191559,0.4054636061191559,0,0,0
24621,0,0.4142856299877167,0.4142856299877167,0,0,0
24626,0,0.3954842984676361,0.3954842984676361,0,0,0
24649,0,0.4054636061191559,0.4054636061191559,0,0,0
24684,1,0.4259481430053711,0.42566201090812683,0,0,0
24831,0,0.4054636061191559,0.4054636061191559,0,0,0
24863,0,0.4054636061191559,0.4054636061191559,0,0,0
24872,0,0.4054636061191559,0.4054636061191559,0,0,0
24887,0,0.4054636061191559,0.4054636061191559,0,0,0
24891,1,0.4240362048149109,0.4240362048149109,0,0,0
24918,0,0.4267871081829071,0.4267871081829071,0,0,0
24931,0,0.40514275431632996,0.40514275431632996,0,0,0
24944,1,0.42693379521369934,0.42086881399154663,0,0,0
24953,1,0.40468940138816833,0.40468940138816833,0,0,0
24957,0,0.4054636061191559,0.4054636061191559,0,0,0
24970,1,0.40461403131484985,0.40461403131484985,0,0,0
24984,0,0.4054636061191559,0.4054636061191559,0,0,0
25005,1,0.4066084623336792,0.4066084623336792,0,0,0
25016,0,0.3954842984676361,0.3954842984676361,0,0,0
25029,1,0.42693379521369934,0.42693379521369934,0,0,0
25105,1,0.4267871081829071,0.4238414168357849,0,0,0
25111,0,0.3986624479293823,0.3986624479293823,0,0,0
25134,0,0.4054636061191559,0.4054636061191559,0,0,0
25159,1,0.4194265902042389,0.4194265902042389,0,0,0
25188,1,0.40996265411376953,0.40996265411376953,0,0,0
25226,1,0.4254872798919678,0.4254872798919678,0,0,0
25294,0,0.43019819259643555,0.43019819259643555,0,0,0
25370,0,0.40605342388153076,0.40605342388153076,0,0,0
25375,1,0.4259481430053711,0.4259481430053711,0,0,0
25429,1,0.4063776135444641,0.4063776135444641,0,0,0
25438,1,0.43019819259643555,0.43019819259643555,0,0,0
25473,1,0.4267871081829071,0.4267871081829071,0,0,0
25495,0,0.4267871081829071,0.4267871081829071,0,0,0
25512,1,0.4259481430053711,0.4259481430053711,0,0,0
25516,0,0.40523219108581543,0.40523219108581543,0,0,0
25543,1,0.4259481430053711,0.4259481430053711,0,0,0
25628,0,0.4054636061191559,0.4054636061191559,0,0,0
25693,0,0.4054636061191559,0.4054636061191559,0,0,0
25718,0,0.43019819259643555,0.43019819259643555,0,0,0
25758,0,0.4054636061191559,0.4054636061191559,0,0,0
25798,1,0.42693379521369934,0.42693379521369934,0,0,0
25799,0,0.40557149052619934,0.40557149052619934,0,0,0
25811,1,0.42091014981269836,0.42091014981269836,0,0,0
25862,1,0.4083159863948822,0.4083159863948822,0,0,0
25908,0,0.4054636061191559,0.4054636061191559,0,0,0
25910,0,0.4259481430053711,0.4259481430053711,0,0,0
25923,0,0.38995635509490967,0.38995635509490967,0,0,0
25979,0,0.4054636061191559,0.4054636061191559,0,0,0
25989,1,0.4267871081829071,0.41979289054870605,0,0,0
26,1,0.3963961601257324,0.3963961601257324,0,0,0
26049,0,0.40546631813049316,0.40546631813049316,0,0,0
26113,1,0.40461403131484985,0.40461403131484985,0,0,0
26181,0,0.43019819259643555,0.43019819259643555,0,0,0
26190,0,0.3984845280647278,0.3984844982624054,0,0,0
26196,0,0.4044741094112396,0.4044741094112396,0,0,0
26201,0,0.4054636061191559,0.4054636061191559,0,0,0
26234,0,0.4054636061191559,0.4054636061191559,0,0,0
26238,1,0.40514275431632996,0.40514275431632996,0,0,0
26328,1,0.4254872798919678,0.4254872798919678,0,0,0
26384,1,0.3956582844257355,0.3956582844257355,0,0,0
26428,0,0.4029103219509125,0.4029103219509125,0,0,0
26447,1,0.4250653088092804,0.4250653088092804,0,0,0
26498,1,0.4267871081829071,0.4267871081829071,0,0,0
26508,1,0.39475253224372864,0.39475253224372864,0,0,0
26519,0,0.4048282206058502,0.4048282206058502,0,0,0
26532,0,0.43019819259643555,0.43019819259643555,0,0,0
26661,0,0.4054636061191559,0.4054636061191559,0,0,0
26677,1,0.4044741094112396,0.4044741094112396,0,0,0
26682,1,0.43019819259643555,0.43019819259643555,0,0,0
26683,1,0.4209469258785248,0.4209469258785248,0,0,0
26729,1,0.43048179149627686,0.43048179149627686,0,0,0
268,1,0.43019819259643555,0.43019819259643555,0,0,0
26859,1,0.4250090420246124,0.4250090420246124,0,0,0
26920,0,0.4054636061191559,0.4054636061191559,0,0,0
26936,1,0.42693379521369934,0.42693379521369934,0,0,0
26952,1,0.42949068546295166,0.42949068546295166,0,0,0
2700,1,0.39376094937324524,0.39376094937324524,0,0,0
27047,1,0.4267871081829071,0.4267871081829071,0,0,0
27076,1,0.4174606502056122,0.4174606502056122,0,0,0
27121,0,0.40552014112472534,0.40552014112472534,0,0,0
27160,0,0.42693379521369934,0.42693379521369934,0,0,0
27213,1,0.405338853597641,0.4053388833999634,0,0,0
27227,0,0.4054636061191559,0.4054636061191559,0,0,0
27278,1,0.4267871081829071,0.4267871081829071,0,0,0
27297,0,0.4054636061191559,0.4054636061191559,0,0,0
27319,1,0.4267871081829071,0.4267871081829071,0,0,0
27321,0,0.43019819259643555,0.43019819259643555,0,0,0
27347,1,0.43019819259643555,0.43019819259643555,0,0,0
27373,0,0.4054636061191559,0.4054636061191559,0,0,0
27376,1,0.4267871081829071,0.42650026082992554,0,0,0
27463,0,0.4054636061191559,0.4054636061191559,0,0,0
27557,0,0.40488019585609436,0.40488019585609436,0,0,0
27684,1,0.43019819259643555,0.43019819259643555,0,0,0
27757,0,0.4054636061191559,0.4054636061191559,0,0,0
27848,0,0.4054636061191559,0.4054636061191559,0,0,0
27864,0,0.4054636061191559,0.4054636061191559,0,0,0
27887,0,0.4058001637458801,0.4058001637458801,0,0,0
27888,1,0.4267871081829071,0.4267871081829071,0,0,0
27917,1,0.4267871081829071,0.4193558990955353,0,0,0
2792,1,0.4259481430053711,0.42285630106925964,0,0,0
27929,1,0.42693379521369934,0.42693379521369934,0,0,0
27933,0,0.4048282206058502,0.4048282206058502,0,0,0
27937,0,0.4054636061191559,0.4054636061191559,0,0,0
27945,1,0.4267871081829071,0.4267871081829071,0,0,0
27982,0,0.3976373076438904,0.3976373076438904,0,0,0
27994,1,0.4267871081829071,0.41795724630355835,0,0,0
28082,1,0.4254872798919678,0.4240976870059967,0,0,0
28091,0,0.4054636061191559,0.4054636061191559,0,0,0
28120,1,0.4267871081829071,0.4267871081829071,0,0,0
28166,0,0.4054636061191559,0.4054636061191559,0,0,0
28195,0,0.3896457850933075,0.3896457850933075,0,0,0
28203,1,0.42693379521369934,0.42693379521369934,0,0,0
28275,1,0.4030083119869232,0.4030083119869232,0,0,0
28280,0,0.40514275431632996,0.40514275431632996,0,0,0
2835,1,0.40514275431632996,0.40514275431632996,0,0,0
28472,0,0.42693379521369934,0.42693379521369934,0,0,0
28493,1,0.4259481430053711,0.42506763339042664,0,0,0
2850,1,0.4053388833999634,0.4053388833999634,0,0,0
2851,0,0.4267871081829071,0.4267871081829071,0,0,0
28522,1,0.4267871081829071,0.4267871081829071,0,0,0
28523,0,0.4267871081829071,0.4267871081829071,0,0,0
28576,1,0.4254872798919678,0.4254872798919678,0,0,0
28610,1,0.3892824351787567,0.3892824351787567,0,0,0
28613,0,0.4054636061191559,0.4054636061191559,0,0,0
28654,1,0.4054636061191559,0.4054636061191559,0,0,0
28657,1,0.4267871081829071,0.4239506423473358,0,0,0
28662,1,0.4259481430053711,0.4259481430053711,0,0,0
28682,1,0.40904998779296875,0.40904998779296875,0,0,0
28699,0,0.4054636061191559,0.4054636061191559,0,0,0
2871,1,0.40461403131484985,0.40461403131484985,0,0,0
28777,0,0.4267871081829071,0.4267871081829071,0,0,0
28787,0,0.39489129185676575,0.39489129185676575,0,0,0
28810,0,0.4054636061191559,0.4054636061191559,0,0,0
28821,0,0.4044741094112396,0.4044741094112396,0,0,0
28832,0,0.4054636061191559,0.4054636061191559,0,0,0
28836,0,0.4267871081829071,0.4267871081829071,0,0,0
28837,0,0.4054636061191559,0.4054636061191559,0,0,0
28849,0,0.42620936036109924,0.42620936036109924,0,0,0
28854,0,0.4059070944786072,0.4059070944786072,0,0,0
28871,0,0.4063454270362854,0.4063454270362854,0,0,0
28886,1,0.4058115780353546,0.4058115780353546,0,0,0
28896,0,0.4040077030658722,0.4040077030658722,0,0,0
28944,1,0.4267871081829071,0.4267871081829071,0,0,0
28980,1,0.4182657301425934,0.4182657301425934,0,0,0
28984,1,0.4076332449913025,0.4076332449913025,0,0,0
2902,1,0.40514275431632996,0.40514275431632996,0,0,0
29025,0,0.4259481430053711,0.4259481430053711,0,0,0
29028,1,0.4065723121166229,0.4065723121166229,0,0,0
29033,0,0.40556102991104126,0.40556102991104126,0,0,0
29049,1,0.42693379521369934,0.42693379521369934,0,0,0
29053,0,0.4040077030658722,0.4040077030658722,0,0,0
29054,0,0.4054636061191559,0.4054636061191559,0,0,0
29092,0,0.4267871081829071,0.4267871081829071,0,0,0
29094,0,0.40549927949905396,0.40549927949905396,0,0,0
29145,0,0.42618033289909363,0.42618033289909363,0,0,0
29261,1,0.42302432656288147,0.4211474359035492,0,0,0
29375,0,0.4054636061191559,0.4054636061191559,0,0,0
29417,1,0.42017629742622375,0.42017629742622375,0,0,0
29426,1,0.39101651310920715,0.39101651310920715,0,0,0
2943,1,0.4297559857368469,0.4297559857368469,0,0,0
29480,1,0.40514272451400757,0.40514275431632996,0,0,0
2956,0,0.4053388833999634,0.4053388833999634,0,0,0
29640,0,0.4054636061191559,0.4054636061191559,0,0,0
29641,0,0.4048282206058502,0.4048282206058502,0,0,0
29645,0,0.4054636061191559,0.4054636061191559,0,0,0
29669,1,0.42707791924476624,0.42707791924476624,0,0,0
29698,0,0.4267871081829071,0.4267871081829071,0,0,0
29715,1,0.4054636061191559,0.4054636061191559,0,0,0
29716,0,0.4054636061191559,0.4054636061191559,0,0,0
29739,1,0.4267871081829071,0.42326784133911133,0,0,0
29759,1,0.4259481430053711,0.423061341047287,0,0,0
29784,1,0.4267871081829071,0.4242948889732361,0,0,0
29788,1,0.39505535364151,0.39646685123443604,0,0,0
29819,1,0.4259481430053711,0.4259481430053711,0,0,0
30008,0,0.42837271094322205,0.42837271094322205,0,0,0
30011,1,0.4267871081829071,0.42319610714912415,0,0,0
30025,1,0.4267871081829071,0.4267871081829071,0,0,0
30036,1,0.4254872798919678,0.4254872798919678,0,0,0
3005,1,0.43048179149627686,0.43048179149627686,0,0,0
30059,0,0.4267871081829071,0.4267871081829071,0,0,0
30084,0,0.4052322208881378,0.4052322208881378,0,0,0
30103,1,0.40468940138816833,0.40468940138816833,0,0,0
30140,0,0.40548452734947205,0.40548452734947205,0,0,0
30159,0,0.42693379521369934,0.42693379521369934,0,0,0
30162,1,0.4054636061191559,0.4054636061191559,0,0,0
30234,1,0.4103405475616455,0.4103405475616455,0,0,0
30244,0,0.4054636061191559,0.4054636061191559,0,0,0
30285,0,0.40984100103378296,0.40984100103378296,0,0,0
30287,1,0.38977310061454773,0.38977310061454773,0,0,0
30289,0,0.40550294518470764,0.40550294518470764,0,0,0
30360,1,0.4254872798919678,0.4254872798919678,0,0,0
30366,1,0.40665918588638306,0.40665918588638306,0,0,0
30372,1,0.4054636061191559,0.4054636061191559,0,0,0
30381,0,0.4259481430053711,0.4259481430053711,0,0,0
30458,0,0.3589577078819275,0.3589577078819275,0,0,0
30460,1,0.4267871081829071,0.4267871081829071,0,0,0
30508,1,0.42693379521369934,0.42693379521369934,0,0,0
30523,1,0.40461403131484985,0.40461403131484985,0,0,0
30538,0,0.4054636061191559,0.4054636061191559,0,0,0
30549,1,0.4107879400253296,0.4107879400253296,0,0,0
30652,1,0.39526453614234924,0.39526450634002686,0,0,0
30679,0,0.4054636061191559,0.4054636061191559,0,0,0
30715,1,0.4267871081829071,0.4257963001728058,0,0,0
30724,1,0.4267871081829071,0.4267871081829071,0,0,0
30739,1,0.4056414067745209,0.4056414067745209,0,0,0
30750,0,0.4054636061191559,0.4054636061191559,0,0,0
30764,0,0.4054636061191559,0.4054636061191559,0,0,0
30891,0,0.4054636061191559,0.4054636061191559,0,0,0
30898,1,0.38937029242515564,0.38937029242515564,0,0,0
30940,1,0.42693379521369934,0.42358723282814026,0,0,0
31007,0,0.4142252802848816,0.4142252802848816,0,0,0
31031,0,0.4054636061191559,0.4054636061191559,0,0,0
31066,0,0.4054636061191559,0.4054636061191559,0,0,0
31067,0,0.4054636061191559,0.4054636061191559,0,0,0
31075,0,0.3954842984676361,0.3954842984676361,0,0,0
31095,0,0.4054636061191559,0.4054636061191559,0,0,0
31098,1,0.3973221778869629,0.3973221778869629,0,0,0
31112,0,0.4059596657752991,0.4059596657752991,0,0,0
31128,1,0.40514275431632996,0.40514275431632996,0,0,0
31142,0,0.38968199491500854,0.38968199491500854,0,0,0
31182,1,0.40984100103378296,0.40984100103378296,0,0,0
31232,1,0.40538766980171204,0.40538766980171204,0,0,0
31267,0,0.42693379521369934,0.42693379521369934,0,0,0
31280,0,0.40830671787261963,0.40830671787261963,0,0,0
31289,1,0.43019819259643555,0.43019819259643555,0,0,0
31304,1,0.43019819259643555,0.43019819259643555,0,0,0
31307,1,0.3899005949497223,0.3899005949497223,0,0,0
31328,1,0.4267871081829071,0.4201788306236267,0,0,0
31350,0,0.4054636061191559,0.4054636061191559,0,0,0
31352,1,0.42693379521369934,0.42013755440711975,0,0,0
31373,1,0.40514275431632996,0.40514275431632996,0,0,0
31404,0,0.4054636061191559,0.4054636061191559,0,0,0
31442,1,0.417871356010437,0.417871356010437,0,0,0
31457,1,0.4267871081829071,0.4241882264614105,0,0,0
3149,1,0.4095360040664673,0.4095360040664673,0,0,0
31533,0,0.43019819259643555,0.43019819259643555,0,0,0
31575,1,0.4054636061191559,0.4054636061191559,0,0,0
31608,1,0.4054636061191559,0.4054636061191559,0,0,0
3161,1,0.43048179149627686,0.43048179149627686,0,0,0
31634,0,0.4054636061191559,0.4054636061191559,0,0,0
31669,1,0.4244757890701294,0.4244757890701294,0,0,0
31692,0,0.4054636061191559,0.4054636061191559,0,0,0
31698,0,0.4054636061191559,0.4054636061191559,0,0,0
31704,1,0.4267871081829071,0.4267871081829071,0,0,0
31706,0,0.40514275431632996,0.40514275431632996,0,0,0
31715,1,0.4054636061191559,0.4054636061191559,0,0,0
31723,0,0.4045298993587494,0.4045298993587494,0,0,0
31736,0,0.3954842984676361,0.3954842984676361,0,0,0
31738,0,0.3565766513347626,0.3565766513347626,0,0,0
31739,1,0.40514275431632996,0.40514275431632996,0,0,0
31900,0,0.43019819259643555,0.43019819259643555,0,0,0
31904,0,0.43019819259643555,0.43019819259643555,0,0,0
3191,1,0.43019819259643555,0.43019819259643555,0,0,0
31910,1,0.418458491563797,0.418458491563797,0,0,0
31911,1,0.4267871081829071,0.4267871081829071,0,0,0
3193,1,0.40514275431632996,0.40514275431632996,0,0,0
31933,0,0.4054636061191559,0.4054636061191559,0,0,0
31941,1,0.40514275431632996,0.40514275431632996,0,0,0
31957,1,0.39505535364151,0.395859032869339,0,0,0
31992,0,0.4267871081829071,0.4267871081829071,0,0,0
31993,0,0.3589577078819275,0.3589577078819275,0,0,0
32001,0,0.4054636061191559,0.4054636061191559,0,0,0
32066,1,0.40547311305999756,0.40547311305999756,0,0,0
32068,1,0.39475253224372864,0.39475253224372864,0,0,0
32090,0,0.4054636061191559,0.4054636061191559,0,0,0
321,1,0.40514275431632996,0.40514275431632996,0,0,0
32133,1,0.4267871081829071,0.4267871081829071,0,0,0
32153,0,0.40555864572525024,0.40555864572525024,0,0,0
32186,1,0.4209469258785248,0.4209469258785248,0,0,0
32201,1,0.43019819259643555,0.43019819259643555,0,0,0
32204,0,0.4054636061191559,0.4054636061191559,0,0,0
32208,0,0.4054636061191559,0.4054636061191559,0,0,0
32248,0,0.4052359461784363,0.4052359461784363,0,0,0
32263,0,0.40561798214912415,0.40561798214912415,0,0,0
32285,1,0.4054636061191559,0.4054636061191559,0,0,0
32297,0,0.4054636061191559,0.4054636061191559,0,0,0
32321,0,0.42711910605430603,0.42711910605430603,0,0,0
32344,1,0.42134833335876465,0.42134833335876465,0,0,0
32363,1,0.4062698185443878,0.4062698185443878,0,0,0
32397,1,0.39526453614234924,0.39526450634002686,0,0,0
3241,1,0.43048179149627686,0.43048179149627686,0,0,0
3242,1,0.4267871081829071,0.42326784133911133,0,0,0
325,1,0.43019819259643555,0.43019819259643555,0,0,0
32501,1,0.43019819259643555,0.43019819259643555,0,0,0
32504,1,0.4054636061191559,0.4054636061191559,0,0,0
32505,1,0.4267871081829071,0.4267871081829071,0,0,0
32512,0,0.4054636061191559,0.4054636061191559,0,0,0
32561,0,0.4048282206058502,0.4048282206058502,0,0,0
32630,1,0.4254872798919678,0.4254872798919678,0,0,0
32640,1,0.4259481430053711,0.4259481430053711,0,0,0
3272,1,0.4254872798919678,0.4246075749397278,0,0,0
32759,1,0.3974977433681488,0.3974977433681488,0,0,0
32776,1,0.40559861063957214,0.40559861063957214,0,0,0
32794,1,0.40514275431632996,0.40514275431632996,0,0,0
32800,1,0.40967559814453125,0.40967559814453125,0,0,0
3284,1,0.40514275431632996,0.40514275431632996,0,0,0
32858,0,0.4259481430053711,0.4259481430053711,0,0,0
32862,0,0.4054636061191559,0.4054636061191559,0,0,0
32903,1,0.4054636061191559,0.4054636061191559,0,0,0
32911,1,0.4259481430053711,0.4259481430053711,0,0,0
32916,0,0.43019819259643555,0.43019819259643555,0,0,0
32920,0,0.4054636061191559,0.4054636061191559,0,0,0
32952,0,0.43019819259643555,0.43019819259643555,0,0,0
33005,1,0.40461403131484985,0.40461403131484985,0,0,0
33016,1,0.4267871081829071,0.4267871081829071,0,0,0
33062,1,0.3900798261165619,0.3900798261165619,0,0,0
33124,0,0.405558705329895,0.405558705329895,0,0,0
33160,0,0.4054636061191559,0.4054636061191559,0,0,0
33177,0,0.4054636061191559,0.4054636061191559,0,0,0
33293,1,0.4267871081829071,0.42306244373321533,0,0,0
3330,1,0.4267871081829071,0.4267871081829071,0,0,0
33315,0,0.4054636061191559,0.4054636061191559,0,0,0
33317,1,0.4267871081829071,0.4267871081829071,0,0,0
33391,1,0.4267871081829071,0.4267871081829071,0,0,0
33398,1,0.4267871081829071,0.4267871081829071,0,0,0
33413,1,0.4267871081829071,0.42280229926109314,0,0,0
33459,0,0.40578967332839966,0.40578967332839966,0,0,0
33504,1,0.40461403131484985,0.40461403131484985,0,0,0
33519,0,0.39489129185676575,0.39489129185676575,0,0,0
33528,0,0.4054636061191559,0.4054636061191559,0,0,0
33573,0,0.4054636061191559,0.4054636061191559,0,0,0
33580,0,0.3893990218639374,0.3893990218639374,0,0,0
33633,0,0.4054636061191559,0.4054636061191559,0,0,0
33671,0,0.4054636061191559,0.4054636061191559,0,0,0
33707,0,0.4054636061191559,0.4054636061191559,0,0,0
33794,0,0.4054636061191559,0.4054636061191559,0,0,0
33816,0,0.38999930024147034,0.38999930024147034,0,0,0
33843,0,0.4054636061191559,0.4054636061191559,0,0,0
33859,1,0.39526453614234924,0.39526450634002686,0,0,0
33892,0,0.4054636061191559,0.4054636061191559,0,0,0
33933,0,0.4054636061191559,0.4054636061191559,0,0,0
33957,0,0.4054636061191559,0.4054636061191559,0,0,0
3397,1,0.40514275431632996,0.40514275431632996,0,0,0
33977,1,0.4267871081829071,0.42363083362579346,0,0,0
34019,1,0.4054636061191559,0.4054636061191559,0,0,0
34025,1,0.4054636061191559,0.4054636061191559,0,0,0
34051,0,0.4054636061191559,0.4054636061191559,0,0,0
34092,1,0.4239305257797241,0.4239305257797241,0,0,0
34113,0,0.4048759937286377,0.4048759937286377,0,0,0
34144,0,0.4054636061191559,0.4054636061191559,0,0,0
34163,0,0.4057396352291107,0.4057396352291107,0,0,0
3424,1,0.4055710434913635,0.4055710434913635,0,0,0
34241,0,0.4054636061191559,0.4054636061191559,0,0,0
34285,1,0.4049730896949768,0.4049730896949768,0,0,0
34295,0,0.4054636061191559,0.4054636061191559,0,0,0
34299,0,0.4054636061191559,0.4054636061191559,0,0,0
34303,1,0.4267871081829071,0.4234350025653839,0,0,0
34316,1,0.43019819259643555,0.43019819259643555,0,0,0
34336,0,0.4054636061191559,0.4054636061191559,0,0,0
34372,0,0.4054636061191559,0.4054636061191559,0,0,0
34394,0,0.4054636061191559,0.4054636061191559,0,0,0
34401,1,0.43019819259643555,0.43019819259643555,0,0,0
34410,1,0.4209469258785248,0.4209469258785248,0,0,0
34413,0,0.4054636061191559,0.4054636061191559,0,0,0
34414,0,0.4054636061191559,0.4054636061191559,0,0,0
34420,1,0.4267871081829071,0.4267871081829071,0,0,0
34428,0,0.3565766513347626,0.3565766513347626,0,0,0
34441,0,0.4267871081829071,0.4267871081829071,0,0,0
34454,1,0.4259481430053711,0.4221818149089813,0,0,0
34467,1,0.4029103219509125,0.4029103219509125,0,0,0
34528,0,0.4054636061191559,0.4054636061191559,0,0,0
34567,0,0.4054636061191559,0.4054636061191559,0,0,0
34573,1,0.4267871081829071,0.4267871081829071,0,0,0
34574,0,0.406150758266449,0.406150758266449,0,0,0
3461,1,0.4267871081829071,0.42551010847091675,0,0,0
34612,0,0.38918158411979675,0.38918158411979675,0,0,0
34636,0,0.4054636061191559,0.4054636061191559,0,0,0
34685,0,0.4054636061191559,0.4054636061191559,0,0,0
34687,1,0.4267871081829071,0.4267871081829071,0,0,0
3472,1,0.4267871081829071,0.4267871081829071,0,0,0
34757,1,0.42693379521369934,0.42693379521369934,0,0,0
34779,1,0.40439167618751526,0.40439167618751526,0,0,0
34782,1,0.41810229420661926,0.41810229420661926,0,0,0
34797,0,0.4267871081829071,0.4267871081829071,0,0,0
34814,0,0.39489129185676575,0.39489129185676575,0,0,0
34821,1,0.4267871081829071,0.422459214925766,0,0,0
3484,1,0.4267871081829071,0.4267871081829071,0,0,0
34863,1,0.43019819259643555,0.43019819259643555,0,0,0
34879,0,0.4054636061191559,0.4054636061191559,0,0,0
34904,1,0.4179030656814575,0.4179030656814575,0,0,0
34930,1,0.4092073440551758,0.4092073142528534,0,0,0
35081,0,0.3589577078819275,0.3589577078819275,0,0,0
35089,1,0.42693379521369934,0.42090344429016113,0,0,0
35092,0,0.3954842984676361,0.3954842984676361,0,0,0
35115,0,0.4267871081829071,0.4267871081829071,0,0,0
35127,1,0.41671988368034363,0.41671988368034363,0,0,0
35139,0,0.4054636061191559,0.4054636061191559,0,0,0
35148,1,0.41321107745170593,0.41321107745170593,0,0,0
35161,1,0.4242100715637207,0.4242100715637207,0,0,0
35172,1,0.4267871081829071,0.425622820854187,0,0,0
3518,1,0.4256993532180786,0.42292144894599915,0,0,0
35184,1,0.4054636061191559,0.4054636061191559,0,0,0
35190,1,0.4044741094112396,0.4044741094112396,0,0,0
35210,0,0.4054636061191559,0.4054636061191559,0,0,0
35234,1,0.3967568576335907,0.3967568576335907,0,0,0
35242,1,0.4054636061191559,0.4054636061191559,0,0,0
35243,0,0.4054636061191559,0.4054636061191559,0,0,0
35244,1,0.42693379521369934,0.42693379521369934,0,0,0
3526,1,0.40514275431632996,0.40514275431632996,0,0,0
35268,0,0.40514275431632996,0.40514275431632996,0,0,0
35273,1,0.4262472093105316,0.4262472093105316,0,0,0
35282,0,0.4052322208881378,0.4052322208881378,0,0,0
35283,0,0.40641170740127563,0.40641170740127563,0,0,0
35314,0,0.4054636061191559,0.4054636061191559,0,0,0
35346,0,0.4054636061191559,0.4054636061191559,0,0,0
35366,0,0.43019819259643555,0.43019819259643555,0,0,0
35370,0,0.4054636061191559,0.4054636061191559,0,0,0
35379,0,0.38984519243240356,0.38984519243240356,0,0,0
